ID,Average User Rating,User Rating Count,Price,In-app Purchases,Age Rating,Languages,Size,Genres,Number of Languages,Number of Genres,In-App Purchase Present
1452404105,3.5,707.0,0.0,1.99,4+,EN,106439680.0,"Games, Entertainment, Strategy, Simulation",1,4,N
1453356737,4.5,3634.0,0.0,"4.99, 0.99, 19.99, 9.99, 99.99, 49.99",12+,EN,391278592.0,"Games, Strategy, Entertainment, Simulation",1,4,N
1453685205,5.0,9706.0,0.0,"1.99, 2.99, 4.99, 6.99, 0.99, 9.99, 12.99, 24.99, 4.99, 19.99",4+,"NL, EN, FR, DE, ID, IT, JA, KO, PT, RU, ES, TH, TR, VI",251574272.0,"Games, Simulation, Strategy",14,3,N
1453708285,5.0,6851.0,0.0,"4.99, 2.99",4+,EN,218910720.0,"Games, Casual, Strategy",1,3,N
1455205095,4.0,762.0,0.0,,4+,EN,112629760.0,"Games, Strategy, Entertainment, Puzzle",1,4,Y
1455258401,5.0,12876.0,0.0,"2.99, 0.99, 4.99, 1.99, 0.99, 1.99, 1.99, 4.99, 1.99, 2.99",9+,EN,257301504.0,"Games, Strategy, Simulation",1,3,N
1455784285,4.5,17984.0,0.0,"8.99, 4.99, 2.99, 3.99, 1.99, 4.99, 4.99, 9.99, 8.99, 21.99",12+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",385531904.0,"Games, Role Playing, Strategy",11,3,N
1456090932,5.0,615.0,0.0,"0.99, 9.99, 4.99, 5.99, 0.99, 0.99, 4.99, 14.99, 19.99, 9.99",4+,EN,221431808.0,"Games, Strategy, Entertainment, Puzzle",1,4,N
1456213261,5.0,2478.0,0.0,"0.99, 0.99, 1.99, 9.99, 4.99, 9.99, 4.99, 0.99, 4.99, 14.99",12+,"NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",147105792.0,"Games, Strategy, Role Playing",13,3,N
1456279592,4.5,879.0,0.0,"0.99, 0.99, 0.99, 2.99, 3.99, 4.99, 1.99, 4.99, 19.99, 94.99",12+,"ZH, EN, FR, DE, IT, JA, PT, RU, ES, TR",280066048.0,"Games, Entertainment, Strategy, Simulation",10,4,N
1456333098,5.0,11629.0,0.0,"4.99, 0.99, 2.99, 0.99, 5.99, 2.99, 1.99, 4.99, 9.99, 9.99",4+,EN,366245888.0,"Games, Strategy, Simulation",1,3,N
1456389288,5.0,1452.0,0.0,,4+,"EN, FR, DE, IT, PT, ES",222048256.0,"Games, Simulation, Strategy, Entertainment",6,4,Y
1457156068,4.5,935.0,0.0,"0.99, 3.99, 1.99, 2.99, 0.99",4+,EN,215586816.0,"Games, Simulation, Sports, Strategy",1,4,N
1457620851,4.5,1761.0,0.0,"9.99, 4.99, 9.99, 19.99, 14.99, 1.99, 4.99, 19.99, 29.99, 99.99",12+,EN,322990080.0,"Games, Simulation, Entertainment, Strategy",1,4,N
1459059300,5.0,88855.0,0.0,9.99,4+,EN,234342400.0,"Games, Simulation, Strategy, Entertainment",1,4,N
1459823288,4.5,704.0,0.0,"0.99, 4.99, 6.99, 0.99, 15.99, 4.99, 4.99, 0.99, 1.99, 49.99",4+,"EN, JA, ZH, ZH",93690880.0,"Games, Strategy, Puzzle, Entertainment",4,4,N
1460772578,4.5,45369.0,0.0,"4.99, 9.99, 0.99, 19.99, 4.99, 9.99, 19.99, 49.99, 99.99",9+,EN,347169792.0,"Games, Entertainment, Simulation, Strategy",1,4,N
1461453188,5.0,3253.0,0.0,"4.99, 4.99, 0.99, 4.99, 9.99, 19.99, 49.99, 99.99",12+,EN,214971392.0,"Games, Simulation, Strategy",1,3,N
1464482102,4.5,2943.0,0.0,"0.99, 9.99, 19.99, 4.99, 9.99, 4.99, 1.99, 49.99, 99.99, 2.99",12+,EN,775446528.0,"Games, Strategy",1,2,N
1465996312,4.5,3511.0,0.0,,12+,"BG, CS, DA, NL, EN, FI, FR, DE, HU, IT, JA, KO, NO, PL, PT, RO, RU, ZH, ES, SV, TH, ZH, TR, UK, VI",715730944.0,"Games, Strategy",25,2,Y
1466637212,5.0,658.0,0.0,2.99,4+,EN,206372864.0,"Games, Strategy, Puzzle, Entertainment",1,4,N
1466987107,4.5,1197.0,0.0,,12+,EN,131396608.0,"Games, Action, Strategy",1,3,Y
